id,nom,ville,arrondissement,quartier,type_batiment,latitude,longitude,telephone,nb_urnes,accessibilite_pmr,inscrits_2017,votants_2017,bulletins_nuls_2017,SVE_2017,taux_participation_2017,RDPC_votes_2017,CDP_votes_2017,EPG_votes_2017,SAJ_votes_2017,ESA_votes_2017,autres_votes_2017,inscrits_2018,votants_2018,bulletins_nuls_2018,SVE_2018,taux_participation_2018,RDPC_votes_2018,CDP_votes_2018,EPG_votes_2018,SAJ_votes_2018,ESA_votes_2018,autres_votes_2018,inscrits_2019,votants_2019,bulletins_nuls_2019,SVE_2019,taux_participation_2019,RDPC_votes_2019,CDP_votes_2019,EPG_votes_2019,SAJ_votes_2019,ESA_votes_2019,autres_votes_2019
BV-DOU-0966,Bureau de Vote Cite SIC N°8,Douala,Douala II,Cite SIC,Centre culturel,4.079405,9.758712,+237 693 683 762,3,Oui,717,270,9,261,0.377,168,8,13,28,16,28,717,439,6,433,0.613,226,43,38,30,34,62,717,367,10,357,0.513,248,6,5,27,38,33
BV-DOU-0967,Bureau de Vote Youpwé 967,Douala,Douala III,Youpwé,Bibliothèque municipale,4.068608,9.76273,+237 242 197 498,3,Non,1058,449,16,433,0.425,242,30,25,58,21,57,1058,691,24,667,0.653,318,40,163,22,19,105,1058,531,25,506,0.502,334,9,46,45,20,52
BV-DOU-0968,Bureau de Vote Douala III — Nyalla Extension 968,Douala,Douala III,Nyalla Extension,Bibliothèque municipale,3.997094,9.714374,+237 690 167 252,4,Non,500,353,16,337,0.708,164,39,31,33,18,52,500,190,3,187,0.38,135,4,12,9,11,16,500,188,5,183,0.376,125,5,7,18,10,18
BV-DOU-0969,Bureau de Vote New Bell N°6,Douala,Douala VI,New Bell,Lycée,4.038831,9.680173,+237 695 250 015,2,Non,607,277,3,274,0.457,207,19,2,9,17,20,607,305,4,301,0.504,165,9,5,39,42,41,607,313,4,309,0.517,224,6,18,20,15,26
BV-DOU-0970,Bureau de Vote Douala V — Nzeng-Ayong 970,Douala,Douala V,Nzeng-Ayong,Mairie,4.000842,9.71662,+237 694 798 646,2,Oui,932,372,10,362,0.4,246,26,26,27,2,35,932,509,5,504,0.547,335,31,30,31,26,51,932,333,11,322,0.358,177,30,7,35,30,43
BV-DOU-0971,Bureau de Vote Akwa N°12,Douala,Douala V,Akwa,Salle polyvalente,4.028525,9.698664,+237 242 130 198,2,Non,1130,758,32,726,0.671,353,60,128,12,61,112,1130,605,21,584,0.536,279,93,46,63,11,92,1130,581,21,560,0.515,391,35,15,35,33,51
BV-DOU-0972,Bureau de Vote Logbessou N°20,Douala,Douala I,Logbessou,Centre culturel,4.00588,9.770306,+237 678 440 799,1,Non,254,183,8,175,0.721,117,17,12,8,3,18,254,131,5,126,0.519,68,9,14,6,11,18,254,70,1,69,0.279,40,1,9,8,2,9
BV-DOU-0973,Salle polyvalente Deido,Douala,Douala IV,Deido,Salle polyvalente,4.09919,9.637019,+237 243 885 830,1,Non,345,148,5,143,0.43,81,14,14,13,2,19,345,188,7,181,0.547,124,7,3,10,20,17,345,89,3,86,0.259,61,1,3,6,7,8
BV-DOU-0974,Centre de Vote de Bonaberi — Salle 1,Douala,Douala IV,Bonaberi,Salle polyvalente,4.090221,9.656243,+237 677 044 130,4,Non,678,295,7,288,0.437,230,3,11,18,8,18,678,345,12,333,0.51,247,15,3,20,22,26,678,389,15,374,0.574,244,25,15,31,20,39
BV-DOU-0975,Bureau de Vote Douala IV — PK12 975,Douala,Douala IV,PK12,Salle polyvalente,4.026601,9.7254,+237 222 840 216,1,Non,168,85,3,82,0.508,64,4,3,2,3,6,168,61,2,59,0.365,43,2,4,3,2,5,168,76,1,75,0.454,51,8,3,3,3,7
BV-DOU-0976,Lycée Bassa,Douala,Douala I,Bassa,Lycée,3.966141,9.727053,+237 695 868 502,1,Oui,169,70,2,68,0.418,45,3,8,1,4,7,169,57,1,56,0.338,31,5,5,5,2,8,169,103,2,101,0.614,64,8,9,1,8,11
BV-DOU-0977,Centre communautaire de Bessengue — Bureau 3,Douala,Douala III,Bessengue,Centre communautaire,4.120671,9.679632,+237 677 356 101,4,Non,291,107,3,104,0.37,62,5,10,6,8,13,291,132,6,126,0.456,78,9,10,10,4,15,291,157,5,152,0.54,96,12,8,12,7,17
BV-DOU-0978,Mairie Ndog-Bea,Douala,Douala II,Ndog-Bea,Mairie,4.08065,9.740775,+237 678 988 595,3,Oui,781,379,15,364,0.486,258,28,11,6,29,32,781,334,5,329,0.429,256,5,17,23,6,22,781,429,5,424,0.549,265,37,36,20,18,48
BV-DOU-0979,Bureau de Vote Douala I — Koumassi 979,Douala,Douala I,Koumassi,École primaire,4.056269,9.703866,+237 691 781 442,3,Non,198,121,6,115,0.613,91,1,5,6,5,7,198,123,3,120,0.621,63,8,1,13,17,18,198,128,4,124,0.649,59,3,14,10,18,20
BV-DOU-0980,Bureau de Vote Sodiko 980,Douala,Douala I,Sodiko,Bibliothèque municipale,4.094877,9.745268,+237 690 861 267,1,Non,639,259,2,257,0.406,190,5,10,11,21,20,639,418,17,401,0.654,295,16,12,17,29,32,639,176,7,169,0.276,93,4,8,18,23,23
BV-DOU-0981,Bureau de Vote Douala IV — Ndogbong 981,Douala,Douala IV,Ndogbong,Centre communautaire,4.041739,9.759026,+237 677 149 467,3,Non,986,593,15,578,0.602,350,69,62,8,20,69,986,658,6,652,0.668,324,60,72,84,13,99,986,382,15,367,0.388,222,35,19,25,22,44
BV-DOU-0982,Bureau de Vote Bassa 982,Douala,Douala II,Bassa,Centre culturel,4.06696,9.65059,+237 695 740 138,2,Oui,588,436,14,422,0.743,327,22,27,11,6,29,588,308,11,297,0.525,204,18,2,21,24,28,588,331,14,317,0.563,226,17,17,14,15,28
BV-DOU-0983,Centre culturel PK10,Douala,Douala V,PK10,Centre culturel,4.111861,9.771168,+237 243 193 583,4,Oui,169,110,4,106,0.657,72,3,9,4,8,10,169,58,1,57,0.346,36,1,5,5,4,6,169,58,1,57,0.344,31,4,7,4,3,8
BV-DOU-0984,Lycée Youpwé,Douala,Douala IV,Youpwé,Lycée,4.034891,9.65496,+237 691 394 491,4,Non,945,422,17,405,0.447,219,13,35,36,46,56,945,453,6,447,0.48,311,23,31,29,12,41,945,512,24,488,0.542,267,22,38,51,43,67
BV-DOU-0985,Bureau de Vote Village N°12,Douala,Douala III,Village,Centre culturel,4.10632,9.667255,+237 242 885 799,1,Oui,566,253,2,251,0.447,145,26,20,4,24,32,566,301,8,293,0.532,185,27,9,28,11,33,566,300,8,292,0.531,216,8,18,25,2,23
BV-DOU-0986,Bureau de Vote Bassa N°1,Douala,Douala IV,Bassa,Mairie,3.998997,9.718759,+237 692 394 542,3,Oui,691,487,17,470,0.705,325,24,12,35,30,44,691,228,5,223,0.33,170,14,5,3,15,16,691,441,11,430,0.639,243,29,28,53,21,56
BV-DOU-0987,Bureau de Vote PK10 N°4,Douala,Douala III,PK10,Centre communautaire,4.094587,9.724197,+237 242 483 902,3,Non,955,543,18,525,0.569,390,30,2,30,32,41,955,531,13,518,0.557,272,52,78,33,9,74,955,436,10,426,0.457,197,39,46,38,37,69
BV-DOU-0988,Centre communautaire de New Bell — Bureau 8,Douala,Douala I,New Bell,Centre communautaire,4.086235,9.628838,+237 233 061 959,1,Non,770,434,5,429,0.564,255,46,32,35,8,53,770,434,10,424,0.564,281,21,35,13,31,43,770,227,6,221,0.295,121,20,23,25,2,30
BV-DOU-0989,Centre culturel de Ndog-Bong — Bureau 8,Douala,Douala IV,Ndog-Bong,Centre culturel,4.133941,9.68599,+237 693 923 015,2,Oui,519,375,4,371,0.724,173,8,62,16,52,60,519,193,5,188,0.373,136,9,8,9,10,16,519,298,3,295,0.576,142,32,22,29,24,46
BV-DOU-0990,Bibliothèque municipale Deido,Douala,Douala I,Deido,Bibliothèque municipale,3.996295,9.643007,+237 678 302 856,4,Non,972,418,4,414,0.43,300,18,22,22,18,34,972,654,14,640,0.674,413,35,30,47,47,68,972,429,5,424,0.442,225,51,9,30,49,60
BV-DOU-0991,Centre social PK17,Douala,Douala V,PK17,Centre social,4.116293,9.747301,+237 693 237 786,3,Non,324,198,8,190,0.611,148,7,2,10,10,13,324,124,5,119,0.384,79,7,9,4,8,12,324,85,3,82,0.265,59,10,1,4,1,7
BV-DOU-0992,Centre culturel de PK10 — Bureau 2,Douala,Douala V,PK10,Centre culturel,4.036386,9.764191,+237 694 673 746,4,Non,1063,602,17,585,0.567,409,18,25,54,26,53,1063,479,12,467,0.451,335,23,23,19,27,40,1063,655,17,638,0.617,312,66,63,72,27,98
BV-DOU-0993,Bureau de Vote Logpom 993,Douala,Douala IV,Logpom,Centre social,4.01897,9.759326,+237 233 059 527,4,Oui,939,604,15,589,0.644,405,24,38,34,33,55,939,298,11,287,0.318,218,18,20,5,5,21,939,340,16,324,0.362,234,19,9,13,22,27
BV-DOU-0994,Mairie de Ndog-Passi III — Bureau 2,Douala,Douala I,Ndog-Passi III,Mairie,4.084003,9.692431,+237 690 038 289,4,Oui,500,316,7,309,0.633,233,18,7,14,14,23,500,266,11,255,0.533,202,12,11,8,6,16,500,162,1,161,0.325,78,13,14,21,10,25
BV-DOU-0995,Bureau de Vote Bassa 995,Douala,Douala I,Bassa,Centre culturel,3.970603,9.74065,+237 233 673 326,4,Oui,898,459,22,437,0.512,322,23,18,26,13,35,898,414,12,402,0.461,193,13,54,51,28,63,898,550,15,535,0.613,306,64,31,14,51,69
BV-DOU-0996,Bureau de Vote Bonanjo 996,Douala,Douala VI,Bonanjo,Salle polyvalente,4.131012,9.677797,+237 694 285 496,2,Non,1008,645,18,627,0.641,461,25,33,25,33,50,1008,351,17,334,0.348,209,15,27,15,30,38,1008,449,5,444,0.446,210,47,26,25,66,70
BV-DOU-0997,Bureau de Vote Douala II — Village 997,Douala,Douala II,Village,Centre culturel,4.023178,9.762597,+237 233 012 305,3,Oui,676,315,13,302,0.467,217,19,17,17,6,26,676,273,10,263,0.404,134,17,31,23,19,39,676,292,8,284,0.433,224,3,16,16,7,18
BV-DOU-0998,Bureau de Vote Nyalla 998,Douala,Douala III,Nyalla,Salle polyvalente,4.093449,9.677281,+237 690 035 364,4,Non,562,350,11,339,0.623,273,15,11,16,4,20,562,178,8,170,0.318,118,9,2,13,12,16,562,284,4,280,0.505,131,24,34,21,25,45
BV-DOU-0999,Bureau de Vote Koumassi N°20,Douala,Douala V,Koumassi,Centre communautaire,4.013752,9.663342,+237 242 873 923,1,Non,193,104,4,100,0.542,74,5,6,1,6,8,193,72,2,70,0.375,46,4,2,5,6,7,193,91,1,90,0.473,61,7,3,5,5,9
BV-DOU-1000,Bureau de Vote Bali 1000,Douala,Douala V,Bali,Collège,3.988853,9.657474,+237 243 696 170,1,Oui,1100,577,23,554,0.525,278,101,20,34,38,83,1100,514,11,503,0.468,310,28,53,9,45,58,1100,434,19,415,0.395,259,40,29,28,12,47
BV-DOU-1001,Bureau de Vote Kotto 1001,Douala,Douala I,Kotto,École primaire,4.047656,9.699196,+237 690 676 537,1,Non,456,163,7,156,0.358,119,6,12,3,5,11,456,217,4,213,0.477,135,15,6,22,11,24,456,273,7,266,0.601,186,26,21,4,5,24
BV-DOU-1002,Centre de Vote de Deido — Salle 2,Douala,Douala V,Deido,Centre communautaire,4.121891,9.705031,+237 690 365 477,1,Non,1156,724,34,690,0.626,429,71,21,67,24,78,1156,770,36,734,0.666,475,42,51,63,25,78,1156,341,14,327,0.295,181,27,21,43,11,44
BV-DOU-1003,Bureau de Vote Douala VI — Bali 1003,Douala,Douala VI,Bali,Collège,4.025296,9.692533,+237 242 814 161,2,Oui,484,282,13,269,0.584,166,18,17,23,14,31,484,281,5,276,0.581,211,2,17,18,8,20,484,213,4,209,0.441,149,11,13,8,10,18
BV-DOU-1004,Bureau de Vote Bonamoussadi 1004,Douala,Douala I,Bonamoussadi,Collège,4.002662,9.63628,+237 691 024 959,4,Non,298,120,2,118,0.405,76,5,9,3,12,13,298,113,5,108,0.379,64,14,4,9,4,13,298,175,7,168,0.589,95,15,7,22,7,22
BV-DOU-1005,Bureau de Vote Youpwé N°2,Douala,Douala IV,Youpwé,Centre communautaire,4.064234,9.620503,+237 679 760 220,1,Non,614,353,4,349,0.575,223,32,14,8,34,38,614,378,3,375,0.616,270,28,12,10,23,32,614,188,3,185,0.307,109,11,1,18,23,23
BV-DOU-1006,Bureau de Vote Ndoghem 1006,Douala,Douala IV,Ndoghem,Collège,4.099057,9.690378,+237 222 216 479,2,Oui,568,380,10,370,0.671,180,13,50,17,53,57,568,381,16,365,0.672,239,17,5,30,36,38,568,164,2,162,0.289,109,6,13,7,11,16
BV-DOU-1007,Bureau de Vote Douala IV — PK17 1007,Douala,Douala IV,PK17,Centre culturel,4.039012,9.624337,+237 693 427 794,1,Non,188,79,1,78,0.423,59,1,2,4,6,6,188,118,3,115,0.631,86,5,5,4,6,9,188,85,4,81,0.453,49,9,3,3,7,10
BV-DOU-1008,Bureau de Vote Boko 1008,Douala,Douala II,Boko,Bibliothèque municipale,4.085896,9.731807,+237 243 652 107,3,Non,992,518,6,512,0.523,402,17,5,45,10,33,992,527,9,518,0.532,315,18,56,26,42,61,992,382,11,371,0.386,254,10,21,28,23,35
BV-DOU-1009,Centre de Vote de New Bell — Salle 4,Douala,Douala V,New Bell,École primaire,4.090461,9.732526,+237 243 452 607,4,Non,798,559,9,550,0.701,404,19,30,26,27,44,798,436,21,415,0.547,332,8,29,8,13,25,798,238,6,232,0.299,130,6,6,25,34,31
BV-DOU-1010,Mairie Youpwé,Douala,Douala II,Youpwé,Mairie,4.072939,9.667315,+237 679 256 594,4,Non,785,366,4,362,0.467,260,15,17,18,21,31,785,256,7,249,0.327,181,14,15,16,2,21,785,436,16,420,0.556,242,29,19,53,23,54
BV-DOU-1011,Bureau de Vote Bali 1011,Douala,Douala IV,Bali,Bibliothèque municipale,4.072071,9.787832,+237 692 964 914,4,Non,309,129,3,126,0.418,95,5,2,7,8,9,309,215,9,206,0.699,149,17,4,8,11,17,309,103,4,99,0.334,53,6,11,8,7,14
BV-DOU-1012,Bureau de Vote PK10 N°15,Douala,Douala VI,PK10,Mairie,4.056857,9.658382,+237 233 941 959,1,Non,521,278,5,273,0.535,136,41,17,23,15,41,521,212,8,204,0.407,106,27,22,8,12,29,521,133,3,130,0.256,78,10,12,10,4,16
BV-DOU-1013,Centre de Vote de New Bell — Salle 2,Douala,Douala V,New Bell,Lycée,3.976806,9.664738,+237 678 968 415,1,Non,991,529,17,512,0.535,246,62,42,22,60,80,991,331,13,318,0.335,215,19,30,5,18,31,991,611,25,586,0.617,270,51,46,66,58,95
BV-DOU-1014,Bureau de Vote Douala IV — Nkongmondo 1014,Douala,Douala IV,Nkongmondo,Lycée,4.012627,9.730744,+237 693 368 478,2,Oui,467,240,4,236,0.515,183,4,16,10,7,16,467,175,5,170,0.376,88,22,10,10,15,25,467,283,5,278,0.606,199,17,17,4,17,24
BV-DOU-1015,Bureau de Vote Bali N°9,Douala,Douala III,Bali,Centre communautaire,4.040186,9.743115,+237 693 258 797,2,Non,658,321,7,314,0.488,156,9,31,34,36,48,658,227,7,220,0.346,148,19,18,3,10,22,658,173,3,170,0.263,93,17,3,29,5,23
BV-DOU-1016,Bureau de Vote Bepanda 1016,Douala,Douala I,Bepanda,Salle polyvalente,4.055717,9.707244,+237 243 414 150,4,Non,353,209,8,201,0.594,159,7,10,11,1,13,353,217,5,212,0.617,107,26,5,9,33,32,353,164,4,160,0.465,103,11,8,16,5,17
BV-DOU-1017,Bureau de Vote Bonapriso N°9,Douala,Douala IV,Bonapriso,Centre culturel,4.032868,9.756209,+237 692 993 484,1,Non,408,183,5,178,0.449,136,6,4,14,5,13,408,252,3,249,0.618,149,32,13,6,19,30,408,201,6,195,0.494,149,6,8,14,4,14
BV-DOU-1018,Bureau de Vote Douala I — Bangue 1018,Douala,Douala I,Bangue,École primaire,4.077221,9.768873,+237 694 160 024,1,Oui,994,445,9,436,0.448,253,6,59,30,33,55,994,664,28,636,0.668,344,100,25,59,20,88,994,395,7,388,0.398,219,40,32,15,31,51
BV-DOU-1019,Bureau de Vote Douala III — Soboum 1019,Douala,Douala III,Soboum,Lycée,4.002279,9.762739,+237 693 931 367,1,Non,794,352,11,341,0.444,269,13,2,10,25,22,794,325,14,311,0.41,152,53,9,36,13,48,794,213,8,205,0.269,123,14,24,14,5,25
BV-DOU-1020,Salle polyvalente Bonaloka,Douala,Douala VI,Bonaloka,Salle polyvalente,4.097137,9.742784,+237 692 314 838,2,Non,369,234,3,231,0.635,142,3,16,23,20,27,369,251,12,239,0.681,186,13,8,9,7,16,369,147,3,144,0.4,108,3,9,3,10,11
BV-DOU-1021,Collège de Makepe — Bureau 8,Douala,Douala III,Makepe,Collège,4.023572,9.68812,+237 693 150 475,4,Non,908,546,22,524,0.602,285,22,30,97,18,72,908,593,14,579,0.654,373,63,28,34,19,62,908,590,19,571,0.65,359,69,23,19,37,64
BV-DOU-1022,École primaire de Boko — Bureau 1,Douala,Douala III,Boko,École primaire,3.997067,9.767341,+237 690 679 030,4,Non,217,83,2,81,0.385,43,12,2,8,4,12,217,91,1,90,0.423,46,14,4,7,6,13,217,110,4,106,0.511,73,1,5,12,5,10
BV-DOU-1023,Bureau de Vote Douala V — Soboum 1023,Douala,Douala V,Soboum,Mairie,4.119579,9.758536,+237 691 416 688,1,Non,830,376,7,369,0.454,270,3,26,27,13,30,830,442,15,427,0.533,205,46,22,62,25,67,830,375,6,369,0.452,174,41,19,12,64,59
BV-DOU-1024,Bureau de Vote Douala III — PK8 1024,Douala,Douala III,PK8,Centre culturel,4.101428,9.696171,+237 695 635 058,4,Oui,876,529,10,519,0.604,389,44,10,22,15,39,876,271,5,266,0.31,173,23,15,15,12,28,876,511,19,492,0.584,381,39,12,13,13,34
BV-DOU-1025,Centre social de Village — Bureau 1,Douala,Douala V,Village,Centre social,4.059481,9.665113,+237 695 817 607,2,Non,552,214,7,207,0.388,116,16,5,22,20,28,552,197,3,194,0.359,144,10,8,9,8,15,552,247,7,240,0.448,120,17,27,17,23,36
BV-DOU-1026,Bureau de Vote Ndokoti 1026,Douala,Douala I,Ndokoti,École primaire,4.08518,9.691093,+237 692 039 035,4,Non,925,617,28,589,0.667,343,9,50,58,55,74,925,413,18,395,0.447,262,36,21,4,32,40,925,548,20,528,0.593,329,35,14,55,35,60
BV-DOU-1027,Centre communautaire Ndog-Bong,Douala,Douala V,Ndog-Bong,Centre communautaire,4.113472,9.743532,+237 677 501 068,4,Oui,607,373,4,369,0.615,200,10,57,13,38,51,607,232,6,226,0.382,148,6,18,14,16,24,607,173,3,170,0.286,89,20,5,6,25,25
BV-DOU-1028,Salle polyvalente Village,Douala,Douala VI,Village,Salle polyvalente,4.046969,9.751261,+237 222 434 032,4,Non,286,213,2,211,0.748,126,13,12,8,26,26,286,134,2,132,0.47,79,7,8,6,16,16,286,142,2,140,0.499,80,16,13,4,8,19
BV-DOU-1029,Bureau de Vote Ndokoti N°17,Douala,Douala III,Ndokoti,Collège,3.998145,9.700828,+237 222 835 535,3,Oui,691,341,13,328,0.495,217,8,25,16,29,33,691,244,10,234,0.353,156,20,19,2,13,24,691,303,3,300,0.44,235,12,17,6,10,20
BV-DOU-1030,Bureau de Vote PK12 1030,Douala,Douala I,PK12,Centre culturel,4.0078,9.646814,+237 679 847 749,3,Non,483,179,8,171,0.371,88,16,14,17,11,25,483,159,6,153,0.331,117,5,7,8,5,11,483,169,7,162,0.351,93,10,7,13,18,21
BV-DOU-1031,Bureau de Vote Douala VI — Ndokoti 1031,Douala,Douala VI,Ndokoti,Mairie,4.071288,9.671452,+237 694 048 845,1,Oui,256,191,3,188,0.748,95,5,30,22,8,28,256,91,1,90,0.357,57,5,7,4,7,10,256,98,2,96,0.383,75,1,4,5,5,6
BV-DOU-1032,Bureau de Vote Bonaberi 1032,Douala,Douala IV,Bonaberi,Lycée,4.005897,9.675429,+237 691 862 414,3,Non,569,241,9,232,0.424,179,6,12,4,15,16,569,193,5,188,0.34,108,18,4,14,20,24,569,322,3,319,0.567,182,32,9,9,46,41
BV-DOU-1033,Bureau de Vote Akwa N°2,Douala,Douala IV,Akwa,Bibliothèque municipale,4.060775,9.73514,+237 242 823 807,2,Non,1197,643,12,631,0.537,412,69,16,15,53,66,1197,570,21,549,0.476,390,35,45,15,16,48,1197,484,23,461,0.405,364,20,24,16,8,29
BV-DOU-1034,Bureau de Vote Douala VI — PK17 1034,Douala,Douala VI,PK17,Bibliothèque municipale,4.064995,9.709074,+237 678 216 887,4,Non,613,259,6,253,0.424,196,6,11,13,10,17,613,408,18,390,0.666,239,34,28,19,24,46,613,337,14,323,0.551,167,18,54,30,7,47
BV-DOU-1035,Lycée de Logbessou — Bureau 5,Douala,Douala I,Logbessou,Lycée,4.075205,9.705115,+237 691 122 462,2,Non,711,287,8,279,0.404,207,7,13,19,11,22,711,309,7,302,0.435,187,3,29,12,36,35,711,326,3,323,0.46,158,35,30,25,25,50
BV-DOU-1036,Mairie Deido,Douala,Douala V,Deido,Mairie,4.104795,9.757487,+237 693 535 791,3,Oui,1178,712,28,684,0.604,452,15,46,45,56,70,1178,770,14,756,0.654,475,73,72,17,34,85,1178,530,17,513,0.45,377,23,15,38,19,41
BV-DOU-1037,Bureau de Vote Douala III — Cité des Palmiers 1037,Douala,Douala III,Cité des Palmiers,Collège,4.112126,9.69102,+237 678 454 787,4,Oui,677,444,20,424,0.657,269,11,6,48,44,46,677,408,17,391,0.603,306,31,15,8,5,26,677,437,19,418,0.646,314,22,19,9,23,31
BV-DOU-1038,Mairie Mbanya,Douala,Douala I,Mbanya,Mairie,3.9863,9.700134,+237 678 648 464,1,Non,974,693,11,682,0.712,536,22,35,10,35,44,974,397,17,380,0.408,265,6,35,31,8,35,974,538,15,523,0.553,316,22,32,49,42,62
BV-DOU-1039,Bureau de Vote Nzeng-Ayong 1039,Douala,Douala III,Nzeng-Ayong,Lycée,4.094072,9.704957,+237 679 702 701,4,Non,1067,571,21,550,0.536,283,19,68,37,62,81,1067,398,19,379,0.374,263,38,27,10,6,35,1067,375,14,361,0.352,188,39,23,34,25,52
BV-DOU-1040,Collège Village,Douala,Douala VI,Village,Collège,4.080448,9.675347,+237 679 733 383,1,Non,739,345,8,337,0.467,257,13,15,22,6,24,739,402,13,389,0.545,184,12,6,48,77,62,739,286,3,283,0.387,137,23,41,35,3,44
BV-DOU-1041,Bureau de Vote Bonaberi N°2,Douala,Douala III,Bonaberi,Bibliothèque municipale,4.002053,9.749424,+237 694 304 708,1,Non,264,181,7,174,0.686,95,22,2,15,16,24,264,145,2,143,0.55,69,16,20,6,9,23,264,139,4,135,0.529,93,4,3,14,8,13
BV-DOU-1042,Bureau de Vote Soboum 1042,Douala,Douala III,Soboum,Lycée,4.124417,9.721653,+237 678 205 636,3,Oui,288,128,1,127,0.445,75,9,20,4,3,16,288,143,1,142,0.498,94,10,11,2,10,15,288,148,5,143,0.517,95,11,5,13,4,15
BV-DOU-1043,Bureau de Vote PK17 1043,Douala,Douala III,PK17,Lycée,4.089532,9.744704,+237 694 037 593,4,Non,1172,764,21,743,0.652,504,41,36,49,41,72,1172,752,29,723,0.642,566,33,16,40,21,47,1172,484,5,479,0.414,331,21,29,3,50,45
BV-DOU-1044,Lycée Bonanjo,Douala,Douala II,Bonanjo,Lycée,4.113634,9.680774,+237 694 919 585,4,Oui,325,184,6,178,0.568,109,14,11,9,14,21,325,136,5,131,0.42,64,8,2,23,14,20,325,144,6,138,0.446,69,6,24,3,15,21
BV-DOU-1045,Bureau de Vote Mboppi 1045,Douala,Douala II,Mboppi,Centre social,4.041622,9.786108,+237 694 472 210,4,Non,805,427,11,416,0.531,218,10,47,46,35,60,805,277,12,265,0.345,212,15,5,11,6,16,805,506,7,499,0.629,307,23,47,24,40,58
BV-DOU-1046,Bureau de Vote PK12 N°1,Douala,Douala II,PK12,Mairie,4.01161,9.654868,+237 695 707 514,1,Non,264,195,6,189,0.739,94,26,8,16,16,29,264,123,2,121,0.467,78,4,2,7,17,13,264,90,3,87,0.344,58,6,4,3,7,9
BV-DOU-1047,Bureau de Vote Douala III — Mboppi 1047,Douala,Douala III,Mboppi,Lycée,4.004731,9.735795,+237 691 751 474,1,Non,673,349,6,343,0.52,272,12,14,2,21,22,673,326,10,316,0.485,150,28,20,17,51,50,673,241,4,237,0.358,117,24,10,26,24,36
BV-DOU-1048,Bureau de Vote Logpom 1048,Douala,Douala II,Logpom,École primaire,4.041894,9.63074,+237 694 098 605,1,Oui,385,234,8,226,0.61,104,7,7,31,40,37,385,252,11,241,0.655,158,24,10,16,8,25,385,215,7,208,0.561,148,13,6,17,6,18
BV-DOU-1049,Centre culturel de Makepe — Bureau 7,Douala,Douala II,Makepe,Centre culturel,4.005008,9.746047,+237 692 207 340,3,Non,435,286,4,282,0.658,136,16,16,39,31,44,435,289,10,279,0.665,207,2,9,26,13,22,435,117,2,115,0.271,80,1,3,11,9,11
BV-DOU-1050,Bureau de Vote Douala I — Logbessou 1050,Douala,Douala I,Logbessou,Centre communautaire,4.116707,9.668273,+237 243 925 371,1,Non,206,92,3,89,0.448,63,6,4,1,7,8,206,79,3,76,0.385,51,1,3,6,7,8,206,94,1,93,0.459,73,5,1,5,3,6
BV-DOU-1051,Centre de Vote de Ndogbong — Salle 3,Douala,Douala I,Ndogbong,Bibliothèque municipale,3.997569,9.738237,+237 693 880 820,3,Non,935,546,25,521,0.585,293,53,32,25,50,68,935,301,4,297,0.323,166,8,32,12,39,40,935,591,11,580,0.633,282,44,69,49,46,90
BV-DOU-1052,Mairie Nyalla,Douala,Douala III,Nyalla,Mairie,4.090515,9.785875,+237 243 862 210,2,Non,1138,484,9,475,0.426,236,10,11,63,83,72,1138,742,35,707,0.652,325,113,27,14,113,115,1138,656,28,628,0.577,299,41,57,82,50,99
BV-DOU-1053,Centre social de PK12 — Bureau 5,Douala,Douala II,PK12,Centre social,4.05361,9.63842,+237 691 715 578,1,Oui,875,437,16,421,0.5,318,13,32,13,14,31,875,270,13,257,0.31,178,28,7,14,6,24,875,432,7,425,0.494,268,29,40,35,6,47
BV-DOU-1054,Bureau de Vote Nyalla 1054,Douala,Douala IV,Nyalla,Collège,4.060132,9.62624,+237 679 186 515,4,Non,856,305,15,290,0.357,199,3,10,39,11,28,856,428,15,413,0.5,230,41,40,44,3,55,856,354,15,339,0.414,229,12,19,12,34,33
BV-DOU-1055,École primaire de Bonaberi — Bureau 8,Douala,Douala V,Bonaberi,École primaire,4.103779,9.718645,+237 243 644 033,2,Non,1112,503,8,495,0.453,352,26,35,16,23,43,1112,662,21,641,0.596,491,9,36,37,23,45,1112,383,18,365,0.345,180,21,49,47,12,56
BV-DOU-1056,Mairie Bepanda,Douala,Douala III,Bepanda,Mairie,3.991552,9.646619,+237 242 836 436,1,Non,742,375,4,371,0.506,231,28,29,15,26,42,742,437,12,425,0.59,258,5,55,50,7,50,742,312,10,302,0.421,214,15,6,20,20,27
BV-DOU-1057,Bureau de Vote Douala IV — New Bell 1057,Douala,Douala IV,New Bell,Centre social,4.010613,9.675461,+237 694 580 468,3,Non,403,226,5,221,0.562,159,4,5,6,28,19,403,270,6,264,0.672,159,13,22,20,18,32,403,151,1,150,0.376,113,5,6,8,7,11
BV-DOU-1058,Bureau de Vote PK10 N°18,Douala,Douala I,PK10,Collège,4.024851,9.654925,+237 243 585 990,1,Oui,322,207,6,201,0.645,140,7,14,14,7,19,322,206,5,201,0.64,104,14,5,34,15,29,322,161,3,158,0.503,127,7,9,2,3,10
